code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio
sz.300096,2017-04-26,2017-03-31,0.086945,1035.136130,0.223036,403.522032,0.050388,0.039794
sz.300096,2017-08-22,2017-06-30,0.304161,591.792438,1.052987,170.942252,0.175543,0.136216
sz.300096,2017-10-27,2017-09-30,0.468226,576.644833,1.461590,184.730267,0.271721,0.191601
sz.300096,2018-04-27,2018-03-31,0.131202,685.966482,0.350921,256.467655,0.069016,0.047179
sz.300096,2018-08-23,2018-06-30,0.351396,512.242639,1.191228,151.104551,0.192379,0.133117
sz.300096,2018-10-26,2018-09-30,0.592337,455.821793,2.115909,127.604742,0.332768,0.228942
sz.300096,2019-04-29,2019-03-31,0.141884,634.322149,0.335827,267.995457,0.080847,0.055250
sz.300096,2019-08-26,2019-06-30,0.338445,531.844428,0.924197,194.763639,0.200874,0.139370
sz.300096,2019-10-28,2019-09-30,0.653628,413.079040,1.809088,149.246483,0.379885,0.264733
sz.300096,2020-04-29,2020-03-31,0.209191,430.229252,0.389300,231.184257,0.084314,0.054624
sz.300096,2020-08-26,2020-06-30,0.708816,253.944653,1.235311,145.712328,0.290409,0.185917
sz.300096,2020-10-28,2020-09-30,1.360418,198.468345,2.539259,106.330250,0.551189,0.353069
sz.300113,2017-04-27,2017-03-31,1.874922,48.001997,1.156648,77.811075,0.224623,0.100493
sz.300113,2017-08-26,2017-06-30,3.454891,52.100054,2.669082,67.438908,0.442446,0.195135
sz.300113,2017-10-28,2017-09-30,5.486843,49.208628,4.813737,56.089479,0.722495,0.328267
sz.300113,2018-04-27,2018-03-31,2.359245,38.147803,6.560864,13.717705,0.273782,0.142000
sz.300113,2018-08-30,2018-06-30,4.384137,41.057113,11.608700,15.505612,0.490519,0.255387
sz.300113,2018-10-30,2018-09-30,7.057498,38.257183,15.534780,17.380356,0.725414,0.386386
sz.300113,2019-04-29,2019-03-31,2.149682,41.866666,4.077408,22.072845,0.184877,0.102478
sz.300113,2019-08-30,2019-06-30,4.344357,41.433058,6.523819,27.591200,0.365692,0.197577
sz.300113,2019-10-30,2019-09-30,7.284075,37.067166,11.109769,24.302935,0.612597,0.329965
sz.300113,2020-04-28,2020-03-31,1.388462,64.819901,1.769489,50.862153,0.121981,0.069095
sz.300113,2020-08-28,2020-06-30,2.723729,66.085876,3.278803,54.898085,0.245922,0.135510
sz.300113,2020-10-30,2020-09-30,5.043500,53.534250,5.878593,45.929356,0.442132,0.245712
sz.300167,2017-04-26,2017-03-31,0.398573,225.805606,0.345508,260.486230,0.099799,0.063092
sz.300167,2017-08-18,2017-06-30,0.981224,183.444263,0.949462,189.581084,0.260426,0.159901
sz.300167,2017-10-27,2017-09-30,1.375497,196.292662,1.427120,189.192167,0.370909,0.227492
sz.300167,2018-04-27,2018-03-31,0.228514,393.848415,0.453425,198.489374,0.081516,0.046607
sz.300167,2018-08-21,2018-06-30,0.513297,350.674434,0.927180,194.136964,0.193819,0.109877
sz.300167,2018-10-27,2018-09-30,0.720866,374.549657,1.333393,202.491010,0.283860,0.161028
sz.300167,2019-04-27,2019-03-31,0.345878,260.207198,0.604507,148.881652,0.141010,0.080836
sz.300167,2019-08-30,2019-06-30,0.858207,209.739613,1.664671,108.129477,0.374680,0.219513
sz.300167,2019-10-29,2019-09-30,1.265885,213.289540,2.388208,113.055458,0.514275,0.315984
sz.300167,2020-04-30,2020-03-31,0.156702,574.339532,0.457042,196.918263,0.069381,0.049856
sz.300167,2020-08-28,2020-06-30,0.370530,485.791223,1.074591,167.505514,0.158540,0.114876
sz.300167,2020-10-29,2020-09-30,0.558512,483.427149,1.479763,182.461597,0.225647,0.167921
sz.300168,2017-04-26,2017-03-31,0.318660,282.432859,0.135083,666.258833,0.093375,0.044762
sz.300168,2017-08-30,2017-06-30,0.853838,210.812843,0.502737,358.040243,0.292077,0.139943
sz.300168,2017-10-27,2017-09-30,1.294098,208.639545,0.688917,391.919593,0.443651,0.217465
sz.300168,2018-04-23,2018-03-31,0.242169,371.641241,0.108983,825.813677,0.064202,0.038503
sz.300168,2018-08-16,2018-06-30,0.682260,263.829173,0.490503,366.969859,0.222871,0.129572
sz.300168,2018-10-30,2018-09-30,1.003887,268.954486,0.724464,372.689252,0.343978,0.199726
sz.300168,2019-04-26,2019-03-31,0.235364,382.386933,0.162662,553.294003,0.086246,0.046974
sz.300168,2019-08-27,2019-06-30,0.625433,287.800792,0.592899,303.592908,0.245847,0.136615
sz.300168,2019-10-29,2019-09-30,0.893469,302.192860,0.796761,338.871975,0.350812,0.196617
sz.300168,2020-04-29,2020-03-31,0.273145,329.494959,0.170899,526.626882,0.067948,0.036934
sz.300168,2020-08-27,2020-06-30,0.724003,248.617872,0.429240,419.345460,0.184190,0.100562
sz.300168,2020-10-29,2020-09-30,1.557223,173.385545,0.975760,276.707346,0.379982,0.207854
sz.300231,2017-04-27,2017-03-31,0.406151,221.592719,5.117452,17.586877,0.281280,0.168926
sz.300231,2017-07-29,2017-06-30,0.886284,203.095131,11.040022,16.304316,0.594526,0.368184
sz.300231,2017-10-27,2017-09-30,1.287923,209.639797,15.104797,17.875116,0.837247,0.529350
sz.300231,2018-04-25,2018-03-31,0.425861,211.336681,6.478574,13.891946,0.225648,0.158806
sz.300231,2018-08-15,2018-06-30,0.896552,200.769072,14.388670,12.509843,0.514997,0.364444
sz.300231,2018-10-29,2018-09-30,1.352243,199.668252,19.051330,14.172239,0.752437,0.527064
sz.300231,2019-04-25,2019-03-31,0.552550,162.881073,6.114255,14.719701,0.210931,0.154121
sz.300231,2019-08-29,2019-06-30,1.056500,170.373832,11.333587,15.881997,0.418113,0.307429
sz.300231,2019-10-19,2019-09-30,1.508358,179.002641,16.406359,16.457033,0.646506,0.472905
sz.300231,2020-04-28,2020-03-31,0.711576,126.479781,2.251102,39.980411,0.211000,0.158476
sz.300231,2020-08-04,2020-06-30,1.833160,98.191082,5.661688,31.792636,0.486115,0.365433
sz.300231,2020-10-29,2020-09-30,2.401939,112.409170,7.897598,34.187609,0.753589,0.568340
sz.300242,2017-04-26,2017-03-31,1.068546,84.226582,,,0.594139,0.238622
sz.300242,2017-08-29,2017-06-30,2.008521,89.618181,,,1.191897,0.465302
sz.300242,2017-10-30,2017-09-30,3.026026,89.225942,,,1.800528,0.723003
sz.300242,2018-04-26,2018-03-31,1.127042,79.855028,,,0.659799,0.299195
sz.300242,2018-08-17,2018-06-30,2.755929,65.313724,,,1.632885,0.738655
sz.300242,2018-10-30,2018-09-30,4.584906,58.888886,,,2.710269,1.255082
sz.300242,2019-04-26,2019-03-31,1.036140,86.860861,,,0.556182,0.447842
sz.300242,2019-08-20,2019-06-30,2.351727,76.539502,50718.757385,0.003549,1.333393,1.067253
sz.300242,2019-10-25,2019-09-30,3.662539,73.719353,85015.491449,0.003176,2.022287,1.640564
sz.300242,2020-04-25,2020-03-31,1.404292,64.089214,8678.836840,0.010370,0.850584,0.700893
sz.300242,2020-08-28,2020-06-30,3.032568,59.355639,,,1.728004,1.403726
sz.300242,2020-10-30,2020-09-30,4.587016,58.861792,6259.350257,0.043135,2.538485,2.090409
sz.300277,2017-04-29,2017-03-31,0.244500,368.097798,0.367084,245.175674,0.049094,0.042583
sz.300277,2017-08-25,2017-06-30,0.630561,285.460071,0.766471,234.842444,0.125873,0.111131
sz.300277,2017-10-26,2017-09-30,1.127245,239.522123,1.189654,226.956773,0.204123,0.181181
sz.300277,2018-04-26,2018-03-31,0.156480,575.152232,0.101968,882.627967,0.025254,0.023280
sz.300277,2018-08-17,2018-06-30,0.618222,291.157604,0.376402,478.212161,0.092610,0.085669
sz.300277,2018-10-26,2018-09-30,1.323220,204.047677,0.827887,326.131481,0.186553,0.173185
sz.300277,2019-04-25,2019-03-31,0.463770,194.061766,0.169796,530.049221,0.052383,0.049557
sz.300277,2019-08-28,2019-06-30,1.538637,116.986673,0.522628,344.413151,0.168907,0.159488
sz.300277,2019-10-29,2019-09-30,2.301918,117.293491,0.670897,402.446287,0.237062,0.224511
sz.300277,2020-04-25,2020-03-31,0.476961,188.694606,0.108550,829.109978,0.030175,0.028708
sz.300277,2020-08-18,2020-06-30,1.580950,113.855607,0.284950,631.689498,0.090630,0.086105
sz.300277,2020-10-20,2020-09-30,3.267502,82.631930,0.539303,500.646385,0.175598,0.167421
sz.300297,2017-04-26,2017-03-31,0.274711,327.617576,0.767901,117.202666,0.084397,0.052325
sz.300297,2017-08-08,2017-06-30,0.652760,275.752250,3.222729,55.853293,0.218977,0.138480
sz.300297,2017-10-28,2017-09-30,0.872816,309.343481,4.159834,64.906439,0.341254,0.213768
sz.300297,2018-04-26,2018-03-31,0.263886,341.056033,1.103431,81.563741,0.113829,0.064871
sz.300297,2018-08-30,2018-06-30,0.400333,449.625975,1.226168,146.798775,0.179206,0.102293
sz.300297,2018-10-29,2018-09-30,0.591729,456.289738,1.779038,151.767394,0.265189,0.153091
sz.300297,2019-04-29,2019-03-31,0.149671,601.320368,0.665889,135.157696,0.088412,0.044049
sz.300297,2019-08-30,2019-06-30,0.333257,540.123341,1.550994,116.054629,0.186611,0.098520
sz.300297,2019-10-30,2019-09-30,0.460873,585.844356,1.863542,144.885377,0.251711,0.132078
sz.300297,2020-04-30,2020-03-31,0.054927,1638.547481,0.541445,166.221982,0.034624,0.020190
sz.300297,2020-08-28,2020-06-30,0.159274,1130.128016,1.540364,116.855514,0.101418,0.058795
sz.300297,2020-10-30,2020-09-30,0.261324,1033.201286,1.794628,150.449041,0.167279,0.098224
sz.300300,2017-04-27,2017-03-31,0.296805,303.229825,0.127019,708.557169,0.042391,0.027130
sz.300300,2017-08-17,2017-06-30,0.647796,277.865126,0.267193,673.669663,0.094338,0.060292
sz.300300,2017-10-26,2017-09-30,1.001500,269.595652,0.413306,653.269427,0.157717,0.094735
sz.300300,2018-04-27,2018-03-31,0.521684,172.518275,0.209323,429.957085,0.085857,0.041125
sz.300300,2018-08-30,2018-06-30,0.867848,207.409533,0.362751,496.208571,0.148884,0.069977
sz.300300,2018-10-25,2018-09-30,1.440669,187.412891,0.593800,454.698363,0.249994,0.112023
sz.300300,2019-04-29,2019-03-31,0.749329,120.107499,0.215283,418.054638,0.105432,0.042434
sz.300300,2019-08-30,2019-06-30,1.270368,141.691195,0.444555,404.899316,0.204479,0.078882
sz.300300,2019-10-30,2019-09-30,1.909104,141.427633,0.643477,419.595616,0.308536,0.118837
sz.300300,2020-04-30,2020-03-31,0.294126,305.991784,0.177128,508.106894,0.040480,0.018075
sz.300300,2020-08-28,2020-06-30,0.622419,289.194235,0.375017,479.978689,0.093843,0.041422
sz.300300,2020-10-30,2020-09-30,0.964433,279.957296,0.595146,453.670121,0.158494,0.070672
sz.300302,2017-04-26,2017-03-31,0.463609,194.129247,0.475257,189.371153,0.089049,0.078543
sz.300302,2017-08-28,2017-06-30,0.860420,209.200183,1.013667,177.573122,0.171056,0.150444
sz.300302,2017-10-27,2017-09-30,1.661736,162.480689,1.815067,148.754833,0.285018,0.251448
sz.300302,2018-04-20,2018-03-31,0.691559,130.140786,1.089191,82.630167,0.234747,0.124452
sz.300302,2018-08-30,2018-06-30,1.217932,147.791560,2.199547,81.835038,0.468892,0.248708
sz.300302,2018-10-19,2018-09-30,1.972364,136.891562,2.959037,91.245906,0.649047,0.343146
sz.300302,2019-04-25,2019-03-31,0.237993,378.161717,0.380665,236.428046,0.103676,0.042244
sz.300302,2019-08-30,2019-06-30,0.633529,284.122755,0.932529,193.023457,0.289234,0.117237
sz.300302,2019-10-30,2019-09-30,1.003618,269.026561,1.734368,155.676275,0.480593,0.198392
sz.300302,2020-04-29,2020-03-31,0.067245,1338.379840,0.127783,704.319898,0.034329,0.012553
sz.300302,2020-08-28,2020-06-30,0.325225,553.462154,0.442266,406.994534,0.141481,0.057484
sz.300302,2020-10-30,2020-09-30,0.592539,455.665889,0.825306,327.151197,0.266228,0.108739
sz.300311,2017-04-26,2017-03-31,0.924272,97.373949,1.343670,66.980728,0.357973,0.114107
sz.300311,2017-08-29,2017-06-30,1.875991,95.949268,2.651769,67.879210,0.658638,0.228484
sz.300311,2017-10-27,2017-09-30,2.620546,103.031959,3.213550,84.019238,0.890875,0.315934
sz.300311,2018-04-24,2018-03-31,0.563949,159.588959,0.655225,137.357324,0.236404,0.094100
sz.300311,2018-08-21,2018-06-30,1.337286,134.600941,1.707354,105.426312,0.551527,0.231573
sz.300311,2018-10-23,2018-09-30,1.759811,153.425564,2.534238,106.540916,0.839180,0.354390
sz.300311,2019-04-27,2019-03-31,0.392456,229.325349,0.547821,164.287257,0.160193,0.086339
sz.300311,2019-08-27,2019-06-30,0.876395,205.386769,0.849723,211.833627,0.363794,0.193329
sz.300311,2019-10-28,2019-09-30,1.175885,229.614241,1.243202,217.181104,0.501536,0.268323
sz.300311,2020-04-30,2020-03-31,0.205567,437.814296,0.157837,570.210111,0.086213,0.058507
sz.300311,2020-08-28,2020-06-30,0.565545,318.276809,0.802495,224.300472,0.239746,0.159363
sz.300311,2020-10-29,2020-09-30,0.952383,283.499510,1.034244,261.060155,0.393961,0.259462
sz.300315,2017-04-27,2017-03-31,1.335729,67.378936,,,0.236105,0.043697
sz.300315,2017-08-26,2017-06-30,2.461048,73.139563,,,0.430987,0.079625
sz.300315,2017-10-28,2017-09-30,4.366714,61.831394,,,0.703084,0.124689
sz.300315,2018-04-27,2018-03-31,1.814630,49.596894,,,0.255408,0.049036
sz.300315,2018-08-28,2018-06-30,3.976548,45.265393,,,0.537795,0.113559
sz.300315,2018-10-30,2018-09-30,6.543980,41.259296,,,0.875795,0.161795
sz.300315,2019-04-27,2019-03-31,1.590349,56.591359,,,0.215417,0.058662
sz.300315,2019-08-29,2019-06-30,4.017928,44.799214,,,0.432537,0.117145
sz.300315,2019-10-29,2019-09-30,6.061414,44.544062,,,0.700280,0.199304
sz.300315,2020-04-29,2020-03-31,2.783797,32.329943,7.062024,12.744222,0.197842,0.067052
sz.300315,2020-08-27,2020-06-30,6.400279,28.123774,16.487164,10.917584,0.426022,0.148247
sz.300315,2020-10-29,2020-09-30,10.484897,25.751327,21.369718,12.634701,0.648432,0.223764
sz.300339,2017-04-27,2017-03-31,0.379560,237.116951,5.262419,17.102401,0.226616,0.068381
sz.300339,2017-08-23,2017-06-30,0.723217,248.888018,13.477691,13.355404,0.447159,0.138338
sz.300339,2017-10-26,2017-09-30,1.062300,254.165573,20.104500,13.429829,0.637545,0.209158
sz.300339,2018-04-26,2018-03-31,0.496910,181.119493,,,0.233818,0.096848
sz.300339,2018-08-21,2018-06-30,0.857328,209.954577,,,0.411654,0.169659
sz.300339,2018-10-26,2018-09-30,1.224566,220.486204,,,0.631934,0.259342
sz.300339,2019-04-23,2019-03-31,0.377203,238.598155,,,0.194943,0.081033
sz.300339,2019-08-23,2019-06-30,0.747146,240.916631,,,0.381369,0.164287
sz.300339,2019-10-28,2019-09-30,1.116242,241.882930,,,0.599718,0.256042
sz.300339,2020-04-29,2020-03-31,0.448794,200.537452,3.617368,24.879969,0.210297,0.110615
sz.300339,2020-08-12,2020-06-30,1.007312,178.693408,7.988668,22.531918,0.472378,0.243844
sz.300339,2020-10-30,2020-09-30,1.495130,180.586328,12.419766,21.739540,0.767437,0.392629
sz.300350,2017-04-26,2017-03-31,0.663850,135.572850,0.391175,230.076184,0.198513,0.068662
sz.300350,2017-08-26,2017-06-30,1.484602,121.244578,0.860740,209.122376,0.479844,0.165718
sz.300350,2017-10-28,2017-09-30,2.325545,116.101837,1.456524,185.372805,0.734636,0.269637
sz.300350,2018-04-26,2018-03-31,0.420785,213.885908,0.264344,340.465934,0.118086,0.058493
sz.300350,2018-08-30,2018-06-30,1.079208,166.789011,0.653913,275.265969,0.305133,0.155178
sz.300350,2018-10-27,2018-09-30,1.663610,162.297670,0.930549,290.151327,0.526999,0.252433
sz.300350,2019-04-26,2019-03-31,0.205300,438.383144,0.311423,288.996436,0.116936,0.073494
sz.300350,2019-08-30,2019-06-30,0.457812,393.174313,0.733024,245.558222,0.269893,0.168508
sz.300350,2019-10-30,2019-09-30,0.628756,429.419097,0.973529,277.341489,0.369805,0.231811
sz.300350,2020-04-25,2020-03-31,0.129053,697.389644,0.219888,409.300193,0.077642,0.059832
sz.300350,2020-08-28,2020-06-30,0.345731,520.635442,0.514760,349.677401,0.203825,0.157410
sz.300350,2020-10-29,2020-09-30,0.564617,478.200248,0.836349,322.831727,0.314562,0.242831
sz.300352,2017-04-26,2017-03-31,0.107504,837.175264,0.129095,697.159266,0.031493,0.026948
sz.300352,2017-08-29,2017-06-30,0.283111,635.793991,0.958744,187.745672,0.084158,0.071884
sz.300352,2017-10-25,2017-09-30,0.459470,587.633718,1.684400,160.294459,0.139444,0.118720
sz.300352,2018-04-27,2018-03-31,0.114852,783.620152,0.169248,531.763824,0.042345,0.034678
sz.300352,2018-08-30,2018-06-30,0.252893,711.764173,0.367599,489.663824,0.096635,0.078235
sz.300352,2018-10-30,2018-09-30,0.383271,704.462280,0.563471,479.172871,0.150506,0.121475
sz.300352,2019-04-26,2019-03-31,0.116209,774.466135,0.250821,358.821401,0.061090,0.042582
sz.300352,2019-08-28,2019-06-30,0.299476,601.048973,0.805633,223.426781,0.156425,0.112781
sz.300352,2019-10-29,2019-09-30,0.498396,541.737447,1.766173,152.872908,0.266301,0.193319
sz.300352,2020-04-30,2020-03-31,0.099995,900.045919,0.143575,626.849102,0.056301,0.039403
sz.300352,2020-08-28,2020-06-30,0.243204,740.119010,0.393797,457.088340,0.133358,0.093977
sz.300352,2020-10-30,2020-09-30,0.439650,614.125220,0.587778,459.356781,0.244968,0.173169
sz.300380,2017-04-26,2017-03-31,0.685629,131.266371,0.579168,155.395449,0.204343,0.167927
sz.300380,2017-08-22,2017-06-30,1.300591,138.398621,1.094011,164.532205,0.425859,0.342350
sz.300380,2017-10-27,2017-09-30,1.925916,140.193008,1.341388,201.283969,0.637288,0.513890
sz.300380,2018-04-25,2018-03-31,0.664990,135.340368,0.448793,200.537918,0.204552,0.165121
sz.300380,2018-08-22,2018-06-30,1.325718,135.775497,0.958448,187.803663,0.451088,0.364801
sz.300380,2018-10-25,2018-09-30,2.132462,126.614207,1.374938,196.372463,0.673206,0.548886
sz.300380,2019-04-24,2019-03-31,0.877814,102.527374,0.323186,278.477485,0.175904,0.146392
sz.300380,2019-08-13,2019-06-30,1.818436,98.986170,0.883848,203.654870,0.464748,0.383239
sz.300380,2019-10-26,2019-09-30,2.733290,98.782043,1.352694,199.601657,0.721005,0.598119
sz.300380,2020-04-24,2020-03-31,0.772445,116.513138,0.212524,423.481516,0.127197,0.107994
sz.300380,2020-08-27,2020-06-30,1.792948,100.393333,0.535077,336.400488,0.327786,0.277308
sz.300380,2020-10-26,2020-09-30,3.964404,68.106072,1.065667,253.362437,0.658596,0.554638
sz.300386,2017-04-27,2017-03-31,2.124079,42.371300,0.292786,307.392193,0.110812,0.099529
sz.300386,2017-08-26,2017-06-30,5.524135,32.584285,0.577904,311.470549,0.246175,0.220959
sz.300386,2017-10-26,2017-09-30,6.472588,41.714379,0.994281,271.552999,0.410606,0.374322
sz.300386,2018-04-27,2018-03-31,1.507739,59.692032,0.197752,455.115407,0.086283,0.077997
sz.300386,2018-08-30,2018-06-30,3.102862,58.010966,0.563730,319.301578,0.243802,0.220408
sz.300386,2018-10-25,2018-09-30,5.526743,48.853369,0.927300,291.167818,0.397335,0.353439
sz.300386,2019-04-29,2019-03-31,1.411318,63.770165,0.274507,327.860704,0.108606,0.095295
sz.300386,2019-08-06,2019-06-30,2.823878,63.742130,0.590755,304.695086,0.228130,0.199580
sz.300386,2019-10-29,2019-09-30,4.072155,66.303959,0.890111,303.332913,0.346300,0.303905
sz.300386,2020-04-29,2020-03-31,0.852957,105.515246,0.181023,497.175609,0.071158,0.058890
sz.300386,2020-07-28,2020-06-30,2.393140,75.214974,0.536578,335.459127,0.212368,0.175642
sz.300386,2020-10-30,2020-09-30,3.865091,69.856054,0.859030,314.308064,0.350333,0.289464
sz.300392,2017-04-29,2017-03-31,0.510049,176.453641,,,0.221398,0.167968
sz.300392,2017-08-26,2017-06-30,1.476739,121.890228,,,0.694875,0.530820
sz.300392,2017-10-27,2017-09-30,2.088907,129.254198,,,1.046433,0.805103
sz.300392,2018-04-27,2018-03-31,0.480718,187.219767,,,0.304928,0.219843
sz.300392,2018-08-30,2018-06-30,0.860544,209.169941,,,0.561436,0.410578
sz.300392,2018-10-30,2018-09-30,1.382682,195.272621,,,0.906744,0.666995
sz.300392,2019-04-27,2019-03-31,0.558919,161.025009,,,0.298004,0.218545
sz.300392,2019-08-30,2019-06-30,1.322410,136.115171,,,0.648123,0.470297
sz.300392,2019-10-30,2019-09-30,1.895733,142.425149,,,0.967441,0.711077
sz.300392,2020-04-30,2020-03-31,0.825034,109.086432,,,0.286029,0.218563
sz.300392,2020-08-29,2020-06-30,1.948337,92.386490,,,0.504408,0.381011
sz.300392,2020-10-30,2020-09-30,3.071484,87.905392,,,0.771935,0.581604
sz.300418,2017-04-26,2017-03-31,1.550146,58.059053,,,0.390808,0.124405
sz.300418,2017-07-25,2017-06-30,3.244984,55.470225,,,0.838298,0.253464
sz.300418,2017-10-25,2017-09-30,5.275840,51.176682,,,1.245345,0.382501
sz.300418,2018-04-27,2018-03-31,2.111461,42.624515,,,0.344974,0.075281
sz.300418,2018-08-24,2018-06-30,2.764245,65.117250,,,0.681497,0.156139
sz.300418,2018-10-29,2018-09-30,5.615288,48.083020,,,1.073272,0.246476
sz.300418,2019-04-27,2019-03-31,2.150047,41.859560,,,0.245847,0.092599
sz.300418,2019-08-20,2019-06-30,4.282013,42.036303,,,0.468381,0.186106
sz.300418,2019-10-28,2019-09-30,6.729088,40.124309,,,0.724872,0.284967
sz.300418,2020-04-29,2020-03-31,2.629470,34.227425,,,0.266011,0.095012
sz.300418,2020-08-25,2020-06-30,5.477399,32.862312,,,0.339158,0.150596
sz.300418,2020-10-30,2020-09-30,5.490168,49.178821,,,0.475259,0.197307
sz.300419,2017-04-27,2017-03-31,0.852164,105.613480,0.255522,352.219607,0.122506,0.058140
sz.300419,2017-07-28,2017-06-30,1.840892,97.778706,0.535783,335.956711,0.259728,0.121444
sz.300419,2017-10-27,2017-09-30,3.111816,86.766042,0.923390,292.400803,0.402698,0.188273
sz.300419,2018-04-27,2018-03-31,1.385799,64.944488,0.402068,223.842838,0.146288,0.070116
sz.300419,2018-08-29,2018-06-30,2.587423,69.567288,0.741258,242.830487,0.271928,0.129119
sz.300419,2018-10-30,2018-09-30,3.205185,84.238507,0.994807,271.409427,0.377485,0.181709
sz.300419,2019-04-27,2019-03-31,0.817381,110.107753,0.255586,352.131511,0.088977,0.070009
sz.300419,2019-08-10,2019-06-30,1.834584,98.114908,0.661450,272.129451,0.206459,0.161499
sz.300419,2019-10-29,2019-09-30,3.932426,68.659915,1.435888,188.036944,0.436168,0.343062
sz.300419,2020-04-29,2020-03-31,0.781392,115.179000,0.148680,605.326713,0.078589,0.063069
sz.300419,2020-08-26,2020-06-30,1.972435,91.257770,0.437375,411.545918,0.215624,0.176733
sz.300419,2020-10-28,2020-09-30,4.117660,65.571227,0.912708,295.823051,0.424993,0.347270
sz.300469,2017-04-27,2017-03-31,0.177232,507.808017,0.126137,713.512055,0.070284,0.055022
sz.300469,2017-08-29,2017-06-30,0.670215,268.570598,0.638057,282.106652,0.283027,0.225251
sz.300469,2017-10-27,2017-09-30,1.053816,256.211725,0.934367,288.965833,0.448990,0.341443
sz.300469,2018-04-26,2018-03-31,0.140512,640.516428,0.075385,1193.876558,0.050687,0.036146
sz.300469,2018-08-28,2018-06-30,0.681161,264.254744,0.451397,398.762156,0.258078,0.186998
sz.300469,2018-10-30,2018-09-30,1.075189,251.118581,0.635302,424.994401,0.405079,0.290038
sz.300469,2019-04-27,2019-03-31,0.158913,566.347912,0.085943,1047.203425,0.055197,0.039788
sz.300469,2019-08-29,2019-06-30,0.749147,240.273320,0.454336,396.182449,0.286341,0.205445
sz.300469,2019-10-30,2019-09-30,1.138969,237.056593,0.779851,346.220196,0.458397,0.328974
sz.300469,2020-04-29,2020-03-31,0.062980,1429.023578,0.068786,1308.411938,0.023978,0.016283
sz.300469,2020-08-28,2020-06-30,0.652249,275.968106,1.039994,173.077851,0.279058,0.187105
sz.300469,2020-10-30,2020-09-30,1.034545,260.984318,1.711043,157.798489,0.459045,0.316172
sz.300508,2017-04-25,2017-03-31,2.352427,38.258360,0.336055,267.813630,0.123911,0.088542
sz.300508,2017-08-04,2017-06-30,4.960324,36.287955,0.905330,198.822538,0.284575,0.204977
sz.300508,2017-10-26,2017-09-30,7.307691,36.947374,1.478133,182.662810,0.422107,0.305488
sz.300508,2018-04-17,2018-03-31,1.843046,48.832198,0.734137,122.592986,0.127059,0.092276
sz.300508,2018-07-31,2018-06-30,3.990097,45.111681,1.454815,123.727067,0.307638,0.220184
sz.300508,2018-10-22,2018-09-30,5.440770,49.625329,1.923973,140.334584,0.438003,0.314230
sz.300508,2019-04-17,2019-03-31,0.788836,114.092136,0.512191,175.715538,0.118970,0.083458
sz.300508,2019-08-14,2019-06-30,2.006305,89.717158,1.081645,166.413178,0.260421,0.178188
sz.300508,2019-10-23,2019-09-30,2.965619,91.043376,1.651842,163.453852,0.372888,0.256311
sz.300508,2020-04-17,2020-03-31,1.495217,60.191931,0.440938,204.110504,0.073917,0.051318
sz.300508,2020-08-21,2020-06-30,3.987988,45.135548,1.156981,155.577263,0.216733,0.143787
sz.300508,2020-10-21,2020-09-30,6.606630,40.868035,2.198668,122.801633,0.377311,0.241706
sz.300513,2017-04-27,2017-03-31,0.060898,1477.884293,0.187440,480.153719,0.028366,0.026780
sz.300513,2017-08-23,2017-06-30,0.431830,416.830522,1.017997,176.817839,0.207431,0.196334
sz.300513,2017-10-28,2017-09-30,0.667954,404.219173,1.214390,222.333924,0.302488,0.285270
sz.300513,2018-04-26,2018-03-31,0.127134,707.915650,0.176815,509.006192,0.052277,0.048433
sz.300513,2018-08-25,2018-06-30,0.525200,342.726768,0.957358,188.017470,0.268714,0.162819
sz.300513,2018-10-27,2018-09-30,0.914446,295.260654,1.625741,166.078109,0.467850,0.281109
sz.300513,2019-04-25,2019-03-31,0.152015,592.045373,0.380055,236.807992,0.095207,0.047845
sz.300513,2019-08-29,2019-06-30,0.427728,420.828314,1.087247,165.555795,0.262963,0.133628
sz.300513,2019-10-30,2019-09-30,0.660183,408.977242,1.541601,175.142608,0.403984,0.208512
sz.300513,2020-04-28,2020-03-31,0.088510,1016.836576,0.104830,858.536039,0.037965,0.019454
sz.300513,2020-08-28,2020-06-30,0.420993,427.560370,0.466036,386.236063,0.173302,0.089825
sz.300513,2020-10-28,2020-09-30,0.751908,359.086638,0.907436,297.541513,0.329497,0.170289
sz.300518,2017-04-27,2017-03-31,0.584675,153.931646,626.061840,0.143756,0.047103,0.038124
sz.300518,2017-08-29,2017-06-30,1.318480,136.520815,8.000465,22.498691,0.132151,0.081055
sz.300518,2017-10-27,2017-09-30,1.985484,135.986985,4590.332153,0.058819,0.200259,0.122798
sz.300518,2018-04-27,2018-03-31,0.598591,150.353160,,,0.103675,0.042948
sz.300518,2018-08-30,2018-06-30,1.585541,113.525891,,,0.298634,0.123867
sz.300518,2018-10-30,2018-09-30,2.245700,120.229757,,,0.546559,0.180073
sz.300518,2019-04-26,2019-03-31,0.417994,215.314284,,,0.128246,0.030633
sz.300518,2019-08-30,2019-06-30,0.813734,221.202555,,,0.262033,0.058930
sz.300518,2019-10-30,2019-09-30,1.316599,205.073873,,,0.442267,0.093714
sz.300518,2020-04-28,2020-03-31,0.574940,156.538129,,,0.080395,0.031114
sz.300518,2020-08-28,2020-06-30,1.454879,123.721622,,,0.216630,0.081761
